user_id,touch_date,channel,campaign_id,session_id,utm_source
U1547,2025-01-31,LinkedIn,L001,S70119,LinkedIn
U1547,2025-02-01,LinkedIn,L001,S46445,LinkedIn
U1548,2025-02-06,LinkedIn,L001,S18222,LinkedIn
U1548,2025-02-07,LinkedIn,L001,S39825,LinkedIn
U1548,2025-02-08,TikTok,T001,S78322,TikTok
U1549,2025-01-21,Facebook,F001,S33806,Facebook
U1549,2025-01-22,Google Ads,G002,S19752,Google Ads
U1549,2025-01-23,Facebook,F001,S10453,Facebook
U1550,2025-03-08,Google Ads,G001,S91932,Google Ads
U1550,2025-03-09,LinkedIn,L001,S43688,LinkedIn
U1551,2025-02-04,TikTok,T001,S12017,TikTok
U1551,2025-02-05,Facebook,F001,S65982,Facebook
U1552,2025-01-03,TikTok,T001,S44206,TikTok
U1552,2025-01-04,Google Ads,G002,S45031,Google Ads
U1552,2025-01-05,Facebook,F002,S75867,Facebook
U1553,2025-02-08,Google Ads,G002,S58893,Google Ads
U1553,2025-02-09,TikTok,T001,S98534,
U1554,2025-02-19,Google Ads,G002,S27393,Google Ads
U1554,2025-02-20,LinkedIn,L001,S57934,LinkedIn
U1554,2025-02-21,Google Ads,G002,S99367,Google Ads
U1554,2025-02-22,Facebook,F001,S39187,Facebook
U1554,2025-02-23,Facebook,F001,S19215,Facebook
U1555,2025-01-29,LinkedIn,L001,S35008,LinkedIn
U1555,2025-01-30,Google Ads,G001,S37626,Google Ads
U1555,2025-01-31,Google Ads,G002,S73645,Google Ads
U1556,2025-02-22,LinkedIn,L001,S78049,LinkedIn
U1556,2025-02-23,LinkedIn,L001,S66096,LinkedIn
U1556,2025-02-24,LinkedIn,L001,S60248,LinkedIn
U1556,2025-02-25,Google Ads,G002,S89888,Google Ads
U1557,2025-03-11,LinkedIn,L001,S10595,LinkedIn
U1557,2025-03-12,Google Ads,G002,S30823,Google Ads
U1557,2025-03-13,Google Ads,G001,S33769,Google Ads
U1557,2025-03-14,Google Ads,G001,S54912,Google Ads
U1558,2025-01-07,TikTok,T001,S85791,TikTok
U1558,2025-01-08,TikTok,T001,S12850,TikTok
U1558,2025-01-09,Google Ads,G001,S33535,Google Ads
U1558,2025-01-10,Google Ads,G002,S14055,Google Ads
U1558,2025-01-11,LinkedIn,L001,S38251,LinkedIn
U1559,2025-03-02,Facebook,F001,S87926,Facebook
U1559,2025-03-03,Google Ads,G001,S20702,Google Ads
U1560,2025-01-26,Google Ads,G002,S13782,Google Ads
U1560,2025-01-27,Facebook,F001,S59111,Facebook
U1561,2025-01-29,Facebook,F002,S90103,Facebook
U1561,2025-01-30,TikTok,T001,S23335,TikTok
U1561,2025-01-31,Google Ads,G001,S44840,Google Ads
U1561,2025-02-01,LinkedIn,L001,S36393,LinkedIn
U1562,2025-03-05,TikTok,T001,S15993,TikTok
U1562,2025-03-06,Facebook,F001,S62066,Facebook
U1563,2025-03-04,LinkedIn,L001,S54527,LinkedIn
U1563,2025-03-05,LinkedIn,L001,S88422,LinkedIn
U1563,2025-03-06,LinkedIn,L001,S39086,LinkedIn
U1563,2025-03-07,LinkedIn,L001,S93569,LinkedIn
U1564,2025-01-26,TikTok,T001,S38942,
U1564,2025-01-27,TikTok,T001,S62389,TikTok
U1564,2025-01-28,LinkedIn,L001,S53890,LinkedIn
U1564,2025-01-29,LinkedIn,L001,S89553,LinkedIn
U1565,2025-01-08,Google Ads,G001,S25357,Google Ads
U1565,2025-01-09,Facebook,F002,S84632,Facebook
U1565,2025-01-10,LinkedIn,L001,S37499,LinkedIn
U1565,2025-01-11,TikTok,T001,S56157,TikTok
U1566,2025-01-28,LinkedIn,L001,S34596,
U1566,2025-01-29,Facebook,F001,S14655,Facebook
U1566,2025-01-30,Facebook,F001,S66799,Facebook
U1566,2025-01-31,Facebook,F001,S42376,Facebook
U1566,2025-02-01,LinkedIn,L001,S39332,LinkedIn
U1567,2025-01-18,Google Ads,G002,S30991,Google Ads
U1567,2025-01-19,Google Ads,G001,S11541,Google Ads
U1567,2025-01-20,Facebook,F002,S39283,Facebook
U1568,2025-03-07,Facebook,F001,S28256,Facebook
U1568,2025-03-08,TikTok,T001,S96669,TikTok
U1568,2025-03-09,TikTok,T001,S52399,TikTok
U1568,2025-03-10,Facebook,F002,S37909,Facebook
U1568,2025-03-11,LinkedIn,L001,S67572,LinkedIn
U1569,2025-01-24,Facebook,F002,S84702,Facebook
U1569,2025-01-25,LinkedIn,L001,S45863,LinkedIn
U1569,2025-01-26,Google Ads,G002,S80968,Google Ads
U1569,2025-01-27,LinkedIn,L001,S20619,
U1569,2025-01-28,LinkedIn,L001,S69274,LinkedIn
U1570,2025-02-04,TikTok,T001,S63019,TikTok
U1570,2025-02-05,LinkedIn,L001,S45281,LinkedIn
U1570,2025-02-06,TikTok,T001,S94085,
U1571,2025-02-22,TikTok,T001,S89971,TikTok
U1571,2025-02-23,Google Ads,G001,S14381,Google Ads
U1572,2025-03-04,LinkedIn,L001,S29462,
U1572,2025-03-05,LinkedIn,L001,S65206,LinkedIn
U1572,2025-03-06,Facebook,F001,S19677,Facebook
U1572,2025-03-07,Google Ads,G002,S15609,Google Ads
U1572,2025-03-08,Facebook,F002,S60182,Facebook
U1573,2025-01-28,Google Ads,G001,S69758,Google Ads
U1573,2025-01-29,Facebook,F002,S84991,Facebook
U1573,2025-01-30,TikTok,T001,S10834,TikTok
U1574,2025-01-07,LinkedIn,L001,S12413,LinkedIn
U1574,2025-01-08,Facebook,F002,S78104,Facebook
U1574,2025-01-09,TikTok,T001,S68408,TikTok
U1574,2025-01-10,TikTok,T001,S89731,TikTok
U1575,2025-01-25,LinkedIn,L001,S68703,LinkedIn
U1575,2025-01-26,LinkedIn,L001,S11214,
U1575,2025-01-27,TikTok,T001,S73230,TikTok
U1576,2025-03-19,Google Ads,G002,S32301,Google Ads
U1576,2025-03-20,Facebook,F001,S23777,Facebook
U1576,2025-03-21,LinkedIn,L001,S57819,LinkedIn
U1576,2025-03-22,Facebook,F002,S40699,Facebook
U1576,2025-03-23,Google Ads,G001,S67089,Google Ads
U1577,2025-03-15,Facebook,F002,S97908,Facebook
U1577,2025-03-16,Facebook,F002,S66325,Facebook
U1578,2025-01-19,TikTok,T001,S73722,TikTok
U1578,2025-01-20,TikTok,T001,S77359,TikTok
U1578,2025-01-21,Google Ads,G001,S42312,Google Ads
U1578,2025-01-22,Facebook,F002,S77313,Facebook
U1578,2025-01-23,LinkedIn,L001,S56389,LinkedIn
U1579,2025-01-25,LinkedIn,L001,S34502,LinkedIn
U1579,2025-01-26,Facebook,F002,S68645,Facebook
U1579,2025-01-27,LinkedIn,L001,S18998,LinkedIn
U1579,2025-01-28,LinkedIn,L001,S60477,LinkedIn
U1579,2025-01-29,Facebook,F002,S11242,Facebook
U1580,2025-02-09,Facebook,F002,S28302,Facebook
U1580,2025-02-10,Google Ads,G001,S61507,Google Ads
U1580,2025-02-11,Facebook,F002,S20683,Facebook
U1580,2025-02-12,Google Ads,G001,S93641,Google Ads
U1580,2025-02-13,Google Ads,G001,S96130,
U1581,2025-01-13,Google Ads,G002,S68759,Google Ads
U1581,2025-01-14,Facebook,F001,S45010,Facebook
U1582,2025-01-12,Facebook,F001,S40936,Facebook
U1582,2025-01-13,LinkedIn,L001,S79795,LinkedIn
U1582,2025-01-14,LinkedIn,L001,S38365,LinkedIn
U1582,2025-01-15,LinkedIn,L001,S32912,LinkedIn
U1583,2025-01-04,Google Ads,G002,S29276,Google Ads
U1583,2025-01-05,TikTok,T001,S45670,TikTok
U1583,2025-01-06,TikTok,T001,S46486,TikTok
U1583,2025-01-07,Facebook,F001,S36336,Facebook
U1583,2025-01-08,Facebook,F001,S56182,Facebook
U1584,2025-01-07,TikTok,T001,S37197,TikTok
U1584,2025-01-08,TikTok,T001,S35032,TikTok
U1584,2025-01-09,Google Ads,G002,S64646,Google Ads
U1584,2025-01-10,TikTok,T001,S66747,TikTok
U1584,2025-01-11,Google Ads,G002,S84353,Google Ads
U1585,2025-03-01,LinkedIn,L001,S27127,LinkedIn
U1585,2025-03-02,LinkedIn,L001,S56761,
U1585,2025-03-03,TikTok,T001,S23334,TikTok
U1585,2025-03-04,TikTok,T001,S25629,TikTok
U1585,2025-03-05,LinkedIn,L001,S36708,LinkedIn
U1586,2025-01-31,Google Ads,G002,S70213,
U1586,2025-02-01,Google Ads,G001,S48744,Google Ads
U1587,2025-02-16,LinkedIn,L001,S13650,LinkedIn
U1587,2025-02-17,Facebook,F001,S13190,Facebook
U1587,2025-02-18,Facebook,F002,S27459,Facebook
U1587,2025-02-19,LinkedIn,L001,S28768,LinkedIn
U1588,2025-03-17,TikTok,T001,S71082,TikTok
U1588,2025-03-18,TikTok,T001,S77067,TikTok
U1588,2025-03-19,Facebook,F001,S95468,Facebook
U1589,2025-01-20,TikTok,T001,S91426,
U1589,2025-01-21,TikTok,T001,S63413,TikTok
U1589,2025-01-22,Facebook,F001,S95435,Facebook
U1590,2025-01-17,LinkedIn,L001,S95929,LinkedIn
U1590,2025-01-18,TikTok,T001,S56936,TikTok
U1590,2025-01-19,LinkedIn,L001,S92143,LinkedIn
U1590,2025-01-20,Facebook,F002,S30595,Facebook
U1590,2025-01-21,LinkedIn,L001,S83719,LinkedIn
U1591,2025-03-03,Google Ads,G002,S63080,Google Ads
U1591,2025-03-04,TikTok,T001,S68453,TikTok
U1591,2025-03-05,LinkedIn,L001,S65991,LinkedIn
U1592,2025-03-17,Google Ads,G002,S10132,Google Ads
U1592,2025-03-18,LinkedIn,L001,S46538,LinkedIn
U1593,2025-03-21,Facebook,F002,S78371,Facebook
U1593,2025-03-22,LinkedIn,L001,S49601,LinkedIn
U1594,2025-03-16,Facebook,F002,S85386,Facebook
U1594,2025-03-17,Facebook,F002,S76425,Facebook
U1594,2025-03-18,Google Ads,G002,S38205,Google Ads
U1595,2025-01-07,Facebook,F001,S86794,Facebook
U1595,2025-01-08,Facebook,F002,S11067,Facebook
U1595,2025-01-09,TikTok,T001,S84554,TikTok
U1595,2025-01-10,Facebook,F001,S13985,Facebook
U1595,2025-01-11,Google Ads,G002,S71245,Google Ads
U1596,2025-02-18,TikTok,T001,S81327,TikTok
U1596,2025-02-19,Facebook,F001,S58506,Facebook
U1596,2025-02-20,Google Ads,G002,S72435,Google Ads
U1596,2025-02-21,Google Ads,G001,S52933,Google Ads
U1597,2025-02-09,LinkedIn,L001,S85956,LinkedIn
U1597,2025-02-10,LinkedIn,L001,S53310,LinkedIn
U1597,2025-02-11,Facebook,F002,S23201,Facebook
U1597,2025-02-12,TikTok,T001,S52495,TikTok
U1597,2025-02-13,Google Ads,G001,S37785,Google Ads
U1598,2025-02-24,Google Ads,G001,S92212,Google Ads
U1598,2025-02-25,TikTok,T001,S45454,TikTok
U1598,2025-02-26,Facebook,F001,S94294,Facebook
U1598,2025-02-27,Google Ads,G001,S98074,Google Ads
U1599,2025-01-12,LinkedIn,L001,S93683,LinkedIn
U1599,2025-01-13,TikTok,T001,S48889,TikTok
U1600,2025-02-08,TikTok,T001,S15409,TikTok
U1600,2025-02-09,LinkedIn,L001,S17869,LinkedIn
U1601,2025-01-31,Facebook,F001,S36145,Facebook
U1601,2025-02-01,LinkedIn,L001,S91948,LinkedIn
U1602,2025-01-16,LinkedIn,L001,S25764,
U1602,2025-01-17,TikTok,T001,S15062,TikTok
U1602,2025-01-18,Facebook,F002,S95501,Facebook
U1603,2025-03-11,Google Ads,G002,S79586,
U1603,2025-03-12,Facebook,F001,S59510,Facebook
U1603,2025-03-13,Facebook,F001,S27733,Facebook
U1603,2025-03-14,Google Ads,G001,S68971,Google Ads
U1604,2025-03-12,Google Ads,G001,S51152,Google Ads
U1604,2025-03-13,LinkedIn,L001,S58137,LinkedIn
U1604,2025-03-14,TikTok,T001,S56412,TikTok
U1605,2025-03-06,TikTok,T001,S83704,TikTok
U1605,2025-03-07,Facebook,F001,S89286,Facebook
U1606,2025-02-05,Google Ads,G002,S43365,Google Ads
U1606,2025-02-06,Google Ads,G001,S93797,Google Ads
U1606,2025-02-07,Google Ads,G002,S97700,Google Ads
U1607,2025-01-26,LinkedIn,L001,S90141,LinkedIn
U1607,2025-01-27,TikTok,T001,S43837,TikTok
U1608,2025-01-16,TikTok,T001,S44523,TikTok
U1608,2025-01-17,TikTok,T001,S20514,TikTok
U1608,2025-01-18,Google Ads,G002,S56715,Google Ads
U1608,2025-01-19,Facebook,F002,S16256,Facebook
U1608,2025-01-20,LinkedIn,L001,S51548,LinkedIn
U1609,2025-03-19,TikTok,T001,S36205,TikTok
U1609,2025-03-20,LinkedIn,L001,S49373,LinkedIn
U1609,2025-03-21,TikTok,T001,S55532,TikTok
U1609,2025-03-22,LinkedIn,L001,S20416,LinkedIn
U1610,2025-02-26,LinkedIn,L001,S47066,LinkedIn
U1610,2025-02-27,Google Ads,G001,S11353,Google Ads
U1611,2025-03-11,TikTok,T001,S20794,TikTok
U1611,2025-03-12,LinkedIn,L001,S36872,LinkedIn
U1611,2025-03-13,Google Ads,G001,S53397,
U1611,2025-03-14,Facebook,F002,S25438,Facebook
U1612,2025-03-13,LinkedIn,L001,S64213,LinkedIn
U1612,2025-03-14,Facebook,F001,S15435,Facebook
U1612,2025-03-15,Facebook,F002,S30389,Facebook
U1613,2025-01-12,Facebook,F002,S48179,Facebook
U1613,2025-01-13,TikTok,T001,S64412,TikTok
U1613,2025-01-14,Facebook,F001,S81319,Facebook
U1613,2025-01-15,Google Ads,G002,S66572,Google Ads
U1614,2025-01-10,TikTok,T001,S92190,TikTok
U1614,2025-01-11,LinkedIn,L001,S21586,LinkedIn
U1615,2025-03-04,LinkedIn,L001,S39299,LinkedIn
U1615,2025-03-05,TikTok,T001,S67134,TikTok
U1615,2025-03-06,Google Ads,G002,S31390,Google Ads
U1615,2025-03-07,Facebook,F002,S84327,Facebook
U1615,2025-03-08,Facebook,F002,S17833,Facebook
U1616,2025-02-07,Facebook,F002,S88113,Facebook
U1616,2025-02-08,TikTok,T001,S46737,TikTok
U1616,2025-02-09,Google Ads,G002,S12196,Google Ads
U1616,2025-02-10,TikTok,T001,S95395,
U1617,2025-01-01,Facebook,F002,S95283,Facebook
U1617,2025-01-02,Google Ads,G001,S67654,
U1617,2025-01-03,Google Ads,G002,S39377,Google Ads
U1618,2025-02-07,Facebook,F001,S35762,Facebook
U1618,2025-02-08,LinkedIn,L001,S14944,LinkedIn
U1618,2025-02-09,Facebook,F002,S65283,Facebook
U1618,2025-02-10,Facebook,F001,S47579,Facebook
U1618,2025-02-11,LinkedIn,L001,S25775,LinkedIn
U1619,2025-02-11,TikTok,T001,S63632,TikTok
U1619,2025-02-12,TikTok,T001,S42873,TikTok
U1619,2025-02-13,Facebook,F001,S35318,Facebook
U1619,2025-02-14,LinkedIn,L001,S21656,LinkedIn
U1619,2025-02-15,Facebook,F002,S98648,Facebook
U1620,2025-02-22,LinkedIn,L001,S71607,LinkedIn
U1620,2025-02-23,Google Ads,G002,S44815,Google Ads
U1620,2025-02-24,Facebook,F002,S26682,Facebook
U1620,2025-02-25,LinkedIn,L001,S74210,LinkedIn
U1620,2025-02-26,TikTok,T001,S28895,TikTok
U1621,2025-01-16,Google Ads,G001,S33762,
U1621,2025-01-17,Facebook,F001,S86349,
U1622,2025-03-02,Google Ads,G001,S59390,Google Ads
U1622,2025-03-03,TikTok,T001,S69896,
U1622,2025-03-04,Facebook,F002,S87400,Facebook
U1622,2025-03-05,Google Ads,G002,S67175,Google Ads
U1622,2025-03-06,Facebook,F002,S66866,Facebook
U1623,2025-01-10,Google Ads,G002,S47563,Google Ads
U1623,2025-01-11,LinkedIn,L001,S81492,LinkedIn
U1624,2025-01-22,TikTok,T001,S15190,TikTok
U1624,2025-01-23,TikTok,T001,S62186,
U1625,2025-01-06,LinkedIn,L001,S61259,LinkedIn
U1625,2025-01-07,Google Ads,G001,S94667,Google Ads
U1626,2025-02-06,LinkedIn,L001,S60617,LinkedIn
U1626,2025-02-07,Facebook,F002,S56926,Facebook
U1626,2025-02-08,TikTok,T001,S83263,TikTok
U1627,2025-01-28,TikTok,T001,S55771,TikTok
U1627,2025-01-29,TikTok,T001,S47289,TikTok
U1628,2025-01-29,LinkedIn,L001,S44470,LinkedIn
U1628,2025-01-30,Facebook,F001,S99152,Facebook
U1629,2025-01-04,TikTok,T001,S91238,TikTok
U1629,2025-01-05,Google Ads,G002,S67888,Google Ads
U1629,2025-01-06,Facebook,F001,S38341,Facebook
U1629,2025-01-07,TikTok,T001,S89360,TikTok
U1630,2025-03-21,LinkedIn,L001,S20974,LinkedIn
U1630,2025-03-22,LinkedIn,L001,S91552,LinkedIn
U1631,2025-01-13,Facebook,F001,S65612,Facebook
U1631,2025-01-14,LinkedIn,L001,S93536,LinkedIn
U1632,2025-03-14,Facebook,F002,S16458,Facebook
U1632,2025-03-15,Facebook,F001,S42222,Facebook
U1632,2025-03-16,Google Ads,G001,S27352,Google Ads
U1632,2025-03-17,Facebook,F001,S49267,
U1633,2025-01-25,LinkedIn,L001,S82918,LinkedIn
U1633,2025-01-26,TikTok,T001,S57965,TikTok
U1633,2025-01-27,Facebook,F002,S92269,Facebook
U1634,2025-02-01,Facebook,F002,S19972,Facebook
U1634,2025-02-02,TikTok,T001,S97948,TikTok
U1634,2025-02-03,LinkedIn,L001,S24855,LinkedIn
U1635,2025-02-15,Google Ads,G002,S64437,Google Ads
U1635,2025-02-16,LinkedIn,L001,S29731,LinkedIn
U1635,2025-02-17,TikTok,T001,S91720,TikTok
U1636,2025-03-15,Facebook,F002,S97154,Facebook
U1636,2025-03-16,LinkedIn,L001,S17612,LinkedIn
U1636,2025-03-17,Google Ads,G002,S65897,
U1637,2025-01-17,LinkedIn,L001,S44629,LinkedIn
U1637,2025-01-18,LinkedIn,L001,S30431,LinkedIn
U1637,2025-01-19,Facebook,F001,S48015,Facebook
U1637,2025-01-20,LinkedIn,L001,S48677,
U1638,2025-01-19,LinkedIn,L001,S59832,
U1638,2025-01-20,TikTok,T001,S82204,TikTok
U1639,2025-03-07,Facebook,F002,S99506,Facebook
U1639,2025-03-08,Google Ads,G001,S28847,Google Ads
U1640,2025-03-13,LinkedIn,L001,S23541,LinkedIn
U1640,2025-03-14,TikTok,T001,S65673,TikTok
U1640,2025-03-15,TikTok,T001,S69072,
U1641,2025-03-15,LinkedIn,L001,S94105,LinkedIn
U1641,2025-03-16,LinkedIn,L001,S80027,LinkedIn
U1642,2025-01-17,TikTok,T001,S58380,TikTok
U1642,2025-01-18,Google Ads,G001,S45233,Google Ads
U1643,2025-02-23,LinkedIn,L001,S19425,LinkedIn
U1643,2025-02-24,Facebook,F001,S83746,Facebook
U1644,2025-01-08,LinkedIn,L001,S60411,LinkedIn
U1644,2025-01-09,LinkedIn,L001,S30707,LinkedIn
U1644,2025-01-10,Google Ads,G002,S25037,Google Ads
U1644,2025-01-11,Facebook,F001,S98031,
U1644,2025-01-12,LinkedIn,L001,S84804,LinkedIn
U1645,2025-03-16,TikTok,T001,S38314,TikTok
U1645,2025-03-17,TikTok,T001,S97086,TikTok
U1645,2025-03-18,Facebook,F002,S91754,Facebook
U1645,2025-03-19,Google Ads,G002,S66131,Google Ads
U1646,2025-03-18,Google Ads,G001,S59228,Google Ads
U1646,2025-03-19,TikTok,T001,S38261,TikTok
U1646,2025-03-20,Facebook,F001,S94793,Facebook
U1646,2025-03-21,LinkedIn,L001,S66176,
U1647,2025-03-18,Facebook,F002,S85133,Facebook
U1647,2025-03-19,Facebook,F001,S27276,Facebook
U1648,2025-01-15,TikTok,T001,S20391,TikTok
U1648,2025-01-16,Facebook,F002,S88586,Facebook
U1648,2025-01-17,LinkedIn,L001,S57553,
U1648,2025-01-18,Google Ads,G002,S80658,Google Ads
U1648,2025-01-19,Google Ads,G002,S49994,Google Ads
U1649,2025-02-18,LinkedIn,L001,S10560,LinkedIn
U1649,2025-02-19,LinkedIn,L001,S28205,LinkedIn
U1650,2025-03-17,LinkedIn,L001,S78187,LinkedIn
U1650,2025-03-18,Facebook,F001,S45645,Facebook
U1650,2025-03-19,LinkedIn,L001,S79619,LinkedIn
U1650,2025-03-20,Facebook,F002,S92861,Facebook
U1651,2025-02-13,LinkedIn,L001,S44493,LinkedIn
U1651,2025-02-14,Google Ads,G002,S56930,Google Ads
U1651,2025-02-15,Facebook,F002,S42583,Facebook
U1651,2025-02-16,Google Ads,G002,S57928,Google Ads
U1651,2025-02-17,LinkedIn,L001,S22120,LinkedIn
U1652,2025-01-16,Facebook,F002,S87116,Facebook
U1652,2025-01-17,LinkedIn,L001,S31605,LinkedIn
U1652,2025-01-18,Facebook,F002,S57598,Facebook
U1652,2025-01-19,Google Ads,G002,S46912,Google Ads
U1652,2025-01-20,LinkedIn,L001,S59882,LinkedIn
U1653,2025-01-27,LinkedIn,L001,S70998,LinkedIn
U1653,2025-01-28,LinkedIn,L001,S53356,LinkedIn
U1654,2025-03-17,Facebook,F002,S79672,Facebook
U1654,2025-03-18,LinkedIn,L001,S99110,LinkedIn
U1654,2025-03-19,LinkedIn,L001,S87199,
U1654,2025-03-20,Google Ads,G001,S97858,
U1655,2025-02-21,Google Ads,G002,S54433,Google Ads
U1655,2025-02-22,LinkedIn,L001,S76188,LinkedIn
U1655,2025-02-23,TikTok,T001,S46558,TikTok
U1655,2025-02-24,LinkedIn,L001,S20435,LinkedIn
U1655,2025-02-25,Google Ads,G002,S79224,Google Ads
U1656,2025-01-20,Facebook,F001,S67745,Facebook
U1656,2025-01-21,Facebook,F002,S89422,Facebook
U1656,2025-01-22,TikTok,T001,S15912,TikTok
U1657,2025-03-05,Google Ads,G002,S91406,Google Ads
U1657,2025-03-06,Google Ads,G001,S80320,Google Ads
U1657,2025-03-07,Facebook,F001,S85591,Facebook
U1657,2025-03-08,Google Ads,G001,S34722,Google Ads
U1658,2025-01-09,Facebook,F002,S67632,Facebook
U1658,2025-01-10,Facebook,F002,S74857,Facebook
U1658,2025-01-11,Facebook,F001,S11195,Facebook
U1658,2025-01-12,TikTok,T001,S21415,TikTok
U1659,2025-02-24,LinkedIn,L001,S42161,
U1659,2025-02-25,Facebook,F001,S73190,Facebook
U1659,2025-02-26,Google Ads,G002,S24915,Google Ads
U1659,2025-02-27,Facebook,F001,S32620,Facebook
U1660,2025-03-09,TikTok,T001,S42624,TikTok
U1660,2025-03-10,Facebook,F001,S11695,
U1661,2025-03-20,Google Ads,G002,S93346,Google Ads
U1661,2025-03-21,TikTok,T001,S75546,TikTok
U1661,2025-03-22,LinkedIn,L001,S61977,LinkedIn
U1661,2025-03-23,Google Ads,G001,S35651,Google Ads
U1661,2025-03-24,TikTok,T001,S89198,TikTok
U1662,2025-01-10,LinkedIn,L001,S29420,LinkedIn
U1662,2025-01-11,Facebook,F001,S48640,Facebook
U1662,2025-01-12,Facebook,F002,S27357,Facebook
U1662,2025-01-13,TikTok,T001,S86853,TikTok
U1662,2025-01-14,TikTok,T001,S42872,TikTok
U1663,2025-01-10,TikTok,T001,S98731,TikTok
U1663,2025-01-11,Facebook,F001,S97793,Facebook
U1663,2025-01-12,LinkedIn,L001,S87924,LinkedIn
U1664,2025-03-17,TikTok,T001,S39545,TikTok
U1664,2025-03-18,Google Ads,G002,S71756,Google Ads
U1664,2025-03-19,TikTok,T001,S40615,TikTok
U1664,2025-03-20,LinkedIn,L001,S11245,LinkedIn
U1664,2025-03-21,Google Ads,G002,S22856,
U1665,2025-03-12,Facebook,F002,S83757,Facebook
U1665,2025-03-13,LinkedIn,L001,S65381,LinkedIn
U1665,2025-03-14,Facebook,F001,S44568,Facebook
U1666,2025-03-12,Google Ads,G001,S70194,Google Ads
U1666,2025-03-13,Google Ads,G001,S75715,Google Ads
U1666,2025-03-14,Facebook,F002,S27157,Facebook
U1666,2025-03-15,Facebook,F001,S66095,
U1667,2025-01-28,LinkedIn,L001,S26865,LinkedIn
U1667,2025-01-29,TikTok,T001,S65954,TikTok
U1667,2025-01-30,LinkedIn,L001,S16533,LinkedIn
U1667,2025-01-31,TikTok,T001,S22755,TikTok
U1667,2025-02-01,Facebook,F002,S43371,Facebook
U1668,2025-02-20,Google Ads,G002,S38343,
U1668,2025-02-21,LinkedIn,L001,S91081,LinkedIn
U1669,2025-01-13,LinkedIn,L001,S10148,LinkedIn
U1669,2025-01-14,LinkedIn,L001,S65833,LinkedIn
U1669,2025-01-15,Google Ads,G002,S71521,Google Ads
U1669,2025-01-16,TikTok,T001,S64544,TikTok
U1669,2025-01-17,TikTok,T001,S79754,TikTok
U1670,2025-03-09,Facebook,F001,S45950,Facebook
U1670,2025-03-10,Facebook,F001,S39381,Facebook
U1671,2025-03-13,LinkedIn,L001,S50081,LinkedIn
U1671,2025-03-14,Facebook,F001,S92790,Facebook
U1671,2025-03-15,LinkedIn,L001,S39480,LinkedIn
U1672,2025-02-20,LinkedIn,L001,S56193,LinkedIn
U1672,2025-02-21,LinkedIn,L001,S90857,LinkedIn
U1673,2025-01-10,Facebook,F002,S68706,Facebook
U1673,2025-01-11,Facebook,F001,S97238,Facebook
U1673,2025-01-12,LinkedIn,L001,S77321,LinkedIn
U1673,2025-01-13,LinkedIn,L001,S92215,LinkedIn
U1674,2025-02-07,Google Ads,G002,S57928,Google Ads
U1674,2025-02-08,Google Ads,G002,S95038,
U1674,2025-02-09,Google Ads,G001,S27290,Google Ads
U1675,2025-01-24,Google Ads,G001,S89472,Google Ads
U1675,2025-01-25,Facebook,F002,S20447,Facebook
U1675,2025-01-26,Google Ads,G001,S95001,Google Ads
U1675,2025-01-27,Google Ads,G001,S77643,Google Ads
U1675,2025-01-28,Google Ads,G001,S35017,Google Ads
U1676,2025-01-15,Facebook,F002,S90879,Facebook
U1676,2025-01-16,LinkedIn,L001,S38439,LinkedIn
U1677,2025-02-06,Facebook,F002,S45774,Facebook
U1677,2025-02-07,LinkedIn,L001,S32391,LinkedIn
U1677,2025-02-08,TikTok,T001,S24080,TikTok
U1677,2025-02-09,LinkedIn,L001,S30874,LinkedIn
U1678,2025-02-28,Facebook,F001,S88553,
U1678,2025-03-01,TikTok,T001,S34714,TikTok
U1678,2025-03-02,LinkedIn,L001,S14725,LinkedIn
U1679,2025-03-18,Facebook,F002,S23092,Facebook
U1679,2025-03-19,LinkedIn,L001,S81667,
U1679,2025-03-20,Facebook,F002,S22612,Facebook
U1680,2025-02-05,TikTok,T001,S62137,TikTok
U1680,2025-02-06,TikTok,T001,S90720,
U1680,2025-02-07,Facebook,F001,S67920,Facebook
U1681,2025-02-02,Facebook,F001,S44600,
U1681,2025-02-03,Facebook,F001,S10432,Facebook
U1681,2025-02-04,LinkedIn,L001,S81947,LinkedIn
U1681,2025-02-05,Google Ads,G002,S97640,
U1682,2025-01-25,Google Ads,G002,S54674,Google Ads
U1682,2025-01-26,Google Ads,G001,S77996,Google Ads
U1683,2025-01-02,Google Ads,G002,S85117,Google Ads
U1683,2025-01-03,TikTok,T001,S85312,TikTok
U1683,2025-01-04,TikTok,T001,S82322,
U1684,2025-02-26,Facebook,F002,S42813,Facebook
U1684,2025-02-27,Facebook,F001,S32666,Facebook
U1684,2025-02-28,LinkedIn,L001,S84519,
U1684,2025-03-01,Google Ads,G002,S88561,
U1685,2025-03-14,Facebook,F002,S79180,Facebook
U1685,2025-03-15,LinkedIn,L001,S20778,
U1686,2025-03-15,Google Ads,G002,S85787,Google Ads
U1686,2025-03-16,Facebook,F001,S79868,Facebook
U1686,2025-03-17,LinkedIn,L001,S69949,LinkedIn
U1687,2025-03-15,TikTok,T001,S37610,
U1687,2025-03-16,TikTok,T001,S83374,TikTok
U1688,2025-02-05,Facebook,F002,S22780,Facebook
U1688,2025-02-06,LinkedIn,L001,S11509,LinkedIn
U1688,2025-02-07,Facebook,F001,S56874,Facebook
U1688,2025-02-08,Google Ads,G002,S88467,
