user_id,touch_date,channel,campaign_id,session_id,utm_source,month,day
U1107,2025-03-14,TikTok,T001,S83794,TikTok,3,Friday
U1108,2025-02-13,Google Ads,G002,S15249,Google Ads,2,Thursday
U1108,2025-02-14,LinkedIn,L001,S68576,LinkedIn,2,Friday
U1108,2025-02-15,LinkedIn,L001,S63363,LinkedIn,2,Saturday
U1109,2025-01-22,TikTok,T001,S52828,TikTok,1,Wednesday
U1109,2025-01-23,Google Ads,G001,S38982,Google Ads,1,Thursday
U1109,2025-01-24,TikTok,T001,S98733,TikTok,1,Friday
U1109,2025-01-25,Google Ads,G001,S39328,Google Ads,1,Saturday
U1109,2025-01-26,TikTok,T001,S49891,TikTok,1,Sunday
U1110,2025-01-16,Facebook,F001,S65922,Facebook,1,Thursday
U1110,2025-01-17,TikTok,T001,S72711,unknown,1,Friday
U1110,2025-01-18,TikTok,T001,S92205,TikTok,1,Saturday
U1110,2025-01-19,Google Ads,G002,S66273,Google Ads,1,Sunday
U1111,2025-02-01,Google Ads,G001,S75061,Google Ads,2,Saturday
U1111,2025-02-02,TikTok,T001,S26163,TikTok,2,Sunday
U1111,2025-02-03,Google Ads,G001,S94328,Google Ads,2,Monday
U1111,2025-02-04,Google Ads,G002,S94416,Google Ads,2,Tuesday
U1111,2025-02-05,LinkedIn,L001,S52685,LinkedIn,2,Wednesday
U1112,2025-01-26,TikTok,T001,S93362,TikTok,1,Sunday
U1112,2025-01-27,Facebook,F001,S80971,Facebook,1,Monday
U1112,2025-01-28,Google Ads,G002,S22329,Google Ads,1,Tuesday
U1112,2025-01-29,Facebook,F002,S86957,Facebook,1,Wednesday
U1113,2025-01-30,Facebook,F002,S41750,Facebook,1,Thursday
U1113,2025-01-31,TikTok,T001,S88222,TikTok,1,Friday
U1113,2025-02-01,Google Ads,G001,S30609,Google Ads,2,Saturday
U1113,2025-02-02,LinkedIn,L001,S65249,LinkedIn,2,Sunday
U1113,2025-02-03,TikTok,T001,S84520,TikTok,2,Monday
U1114,2025-02-23,Google Ads,G002,S41552,Google Ads,2,Sunday
U1114,2025-02-24,Facebook,F002,S24716,Facebook,2,Monday
U1115,2025-01-03,LinkedIn,L001,S60200,LinkedIn,1,Friday
U1115,2025-01-04,Google Ads,G001,S27347,Google Ads,1,Saturday
U1115,2025-01-05,Google Ads,G001,S99099,Google Ads,1,Sunday
U1115,2025-01-06,TikTok,T001,S87452,TikTok,1,Monday
U1115,2025-01-07,LinkedIn,L001,S62188,LinkedIn,1,Tuesday
U1116,2025-03-04,Facebook,F002,S96269,Facebook,3,Tuesday
U1116,2025-03-05,Facebook,F002,S81966,Facebook,3,Wednesday
U1116,2025-03-06,LinkedIn,L001,S52913,LinkedIn,3,Thursday
U1116,2025-03-07,Facebook,F001,S59841,unknown,3,Friday
U1116,2025-03-08,Google Ads,G001,S35032,Google Ads,3,Saturday
U1117,2025-01-09,LinkedIn,L001,S60331,unknown,1,Thursday
U1117,2025-01-10,Facebook,F002,S33291,Facebook,1,Friday
U1117,2025-01-11,Google Ads,G002,S64823,Google Ads,1,Saturday
U1117,2025-01-12,Google Ads,G001,S51779,Google Ads,1,Sunday
U1118,2025-02-21,TikTok,T001,S67009,TikTok,2,Friday
U1118,2025-02-22,LinkedIn,L001,S67022,LinkedIn,2,Saturday
U1119,2025-01-07,LinkedIn,L001,S41174,LinkedIn,1,Tuesday
U1119,2025-01-08,Google Ads,G001,S71949,Google Ads,1,Wednesday
U1119,2025-01-09,LinkedIn,L001,S99818,LinkedIn,1,Thursday
U1120,2025-03-20,Google Ads,G002,S15542,Google Ads,3,Thursday
U1120,2025-03-21,Google Ads,G001,S69353,Google Ads,3,Friday
U1121,2025-02-22,Facebook,F001,S10163,Facebook,2,Saturday
U1121,2025-02-23,Google Ads,G001,S20634,Google Ads,2,Sunday
U1121,2025-02-24,LinkedIn,L001,S39300,LinkedIn,2,Monday
U1122,2025-03-09,Facebook,F002,S43361,Facebook,3,Sunday
U1122,2025-03-10,TikTok,T001,S38380,TikTok,3,Monday
U1122,2025-03-11,TikTok,T001,S65316,TikTok,3,Tuesday
U1123,2025-01-13,Google Ads,G001,S13191,Google Ads,1,Monday
U1123,2025-01-14,Google Ads,G001,S59723,Google Ads,1,Tuesday
U1123,2025-01-15,TikTok,T001,S99097,TikTok,1,Wednesday
U1124,2025-02-27,TikTok,T001,S38602,TikTok,2,Thursday
U1124,2025-02-28,Facebook,F002,S83616,Facebook,2,Friday
U1124,2025-03-01,TikTok,T001,S66492,TikTok,3,Saturday
U1125,2025-03-10,TikTok,T001,S32614,TikTok,3,Monday
U1125,2025-03-11,Google Ads,G002,S70920,unknown,3,Tuesday
U1125,2025-03-12,LinkedIn,L001,S17788,LinkedIn,3,Wednesday
U1125,2025-03-13,LinkedIn,L001,S86816,unknown,3,Thursday
U1126,2025-01-20,Google Ads,G002,S58355,Google Ads,1,Monday
U1126,2025-01-21,LinkedIn,L001,S74027,LinkedIn,1,Tuesday
U1127,2025-02-27,Google Ads,G001,S86295,Google Ads,2,Thursday
U1127,2025-02-28,TikTok,T001,S38270,TikTok,2,Friday
U1127,2025-03-01,TikTok,T001,S33888,TikTok,3,Saturday
U1127,2025-03-02,LinkedIn,L001,S45144,LinkedIn,3,Sunday
U1128,2025-03-20,Facebook,F001,S16979,Facebook,3,Thursday
U1128,2025-03-21,Facebook,F001,S71558,Facebook,3,Friday
U1128,2025-03-22,Facebook,F001,S44964,Facebook,3,Saturday
U1129,2025-01-12,LinkedIn,L001,S69765,LinkedIn,1,Sunday
U1129,2025-01-13,Google Ads,G001,S79519,Google Ads,1,Monday
U1129,2025-01-14,TikTok,T001,S67866,TikTok,1,Tuesday
U1129,2025-01-15,Facebook,F001,S99489,Facebook,1,Wednesday
U1129,2025-01-16,LinkedIn,L001,S80119,LinkedIn,1,Thursday
U1130,2025-03-19,TikTok,T001,S87425,TikTok,3,Wednesday
U1130,2025-03-20,Facebook,F002,S56804,Facebook,3,Thursday
U1130,2025-03-21,TikTok,T001,S94080,TikTok,3,Friday
U1130,2025-03-22,TikTok,T001,S40841,TikTok,3,Saturday
U1131,2025-02-08,Google Ads,G002,S66849,Google Ads,2,Saturday
U1131,2025-02-09,Google Ads,G001,S25997,Google Ads,2,Sunday
U1131,2025-02-10,TikTok,T001,S65533,TikTok,2,Monday
U1131,2025-02-11,LinkedIn,L001,S67941,LinkedIn,2,Tuesday
U1131,2025-02-12,Facebook,F001,S33387,Facebook,2,Wednesday
U1132,2025-01-13,Facebook,F002,S65731,Facebook,1,Monday
U1132,2025-01-14,LinkedIn,L001,S56486,LinkedIn,1,Tuesday
U1133,2025-02-13,Google Ads,G002,S77260,Google Ads,2,Thursday
U1133,2025-02-14,Google Ads,G002,S28037,Google Ads,2,Friday
U1133,2025-02-15,LinkedIn,L001,S39725,LinkedIn,2,Saturday
U1133,2025-02-16,LinkedIn,L001,S19496,LinkedIn,2,Sunday
U1133,2025-02-17,TikTok,T001,S98199,TikTok,2,Monday
U1134,2025-02-27,TikTok,T001,S65147,TikTok,2,Thursday
U1134,2025-02-28,Google Ads,G001,S72946,Google Ads,2,Friday
U1134,2025-03-01,TikTok,T001,S78056,TikTok,3,Saturday
U1135,2025-01-21,TikTok,T001,S89578,TikTok,1,Tuesday
U1135,2025-01-22,LinkedIn,L001,S77695,LinkedIn,1,Wednesday
U1135,2025-01-23,Google Ads,G001,S57701,Google Ads,1,Thursday
U1136,2025-02-27,Facebook,F002,S23944,Facebook,2,Thursday
U1136,2025-02-28,Facebook,F001,S46751,Facebook,2,Friday
U1136,2025-03-01,LinkedIn,L001,S64341,LinkedIn,3,Saturday
U1137,2025-02-27,TikTok,T001,S28313,TikTok,2,Thursday
U1137,2025-02-28,TikTok,T001,S33705,TikTok,2,Friday
U1137,2025-03-01,Google Ads,G002,S12023,Google Ads,3,Saturday
U1137,2025-03-02,LinkedIn,L001,S74429,unknown,3,Sunday
U1137,2025-03-03,TikTok,T001,S47804,TikTok,3,Monday
U1138,2025-01-17,LinkedIn,L001,S46060,LinkedIn,1,Friday
U1138,2025-01-18,Facebook,F001,S33225,unknown,1,Saturday
U1138,2025-01-19,LinkedIn,L001,S46727,LinkedIn,1,Sunday
U1138,2025-01-20,Facebook,F002,S24226,Facebook,1,Monday
U1138,2025-01-21,LinkedIn,L001,S78926,unknown,1,Tuesday
U1139,2025-01-22,TikTok,T001,S76077,TikTok,1,Wednesday
U1139,2025-01-23,Facebook,F002,S20258,Facebook,1,Thursday
U1139,2025-01-24,TikTok,T001,S15469,TikTok,1,Friday
U1140,2025-02-24,Google Ads,G002,S60288,Google Ads,2,Monday
U1140,2025-02-25,LinkedIn,L001,S85054,LinkedIn,2,Tuesday
U1140,2025-02-26,LinkedIn,L001,S31621,LinkedIn,2,Wednesday
U1140,2025-02-27,Google Ads,G001,S44051,Google Ads,2,Thursday
U1141,2025-02-16,LinkedIn,L001,S40254,LinkedIn,2,Sunday
U1141,2025-02-17,Facebook,F002,S24472,Facebook,2,Monday
U1141,2025-02-18,Facebook,F002,S18329,Facebook,2,Tuesday
U1141,2025-02-19,Facebook,F001,S16397,unknown,2,Wednesday
U1141,2025-02-20,Facebook,F001,S93820,Facebook,2,Thursday
U1142,2025-01-19,Facebook,F001,S91906,Facebook,1,Sunday
U1142,2025-01-20,Google Ads,G001,S52963,Google Ads,1,Monday
U1142,2025-01-21,Google Ads,G001,S36201,Google Ads,1,Tuesday
U1142,2025-01-22,TikTok,T001,S66614,unknown,1,Wednesday
U1143,2025-02-04,Google Ads,G002,S52821,Google Ads,2,Tuesday
U1143,2025-02-05,Google Ads,G002,S17531,Google Ads,2,Wednesday
U1143,2025-02-06,TikTok,T001,S77155,TikTok,2,Thursday
U1144,2025-02-05,Google Ads,G002,S47481,Google Ads,2,Wednesday
U1144,2025-02-06,Facebook,F002,S10162,Facebook,2,Thursday
U1144,2025-02-07,LinkedIn,L001,S27015,LinkedIn,2,Friday
U1144,2025-02-08,Facebook,F002,S19833,Facebook,2,Saturday
U1144,2025-02-09,Google Ads,G001,S51800,Google Ads,2,Sunday
U1145,2025-02-25,LinkedIn,L001,S28681,unknown,2,Tuesday
U1145,2025-02-26,LinkedIn,L001,S57299,LinkedIn,2,Wednesday
U1146,2025-02-02,LinkedIn,L001,S24289,LinkedIn,2,Sunday
U1146,2025-02-03,TikTok,T001,S76707,TikTok,2,Monday
U1146,2025-02-04,TikTok,T001,S75428,TikTok,2,Tuesday
U1147,2025-01-26,TikTok,T001,S32669,TikTok,1,Sunday
U1147,2025-01-27,Google Ads,G001,S38228,Google Ads,1,Monday
U1147,2025-01-28,LinkedIn,L001,S36928,LinkedIn,1,Tuesday
U1148,2025-01-12,Google Ads,G001,S17345,Google Ads,1,Sunday
U1148,2025-01-13,Google Ads,G002,S25352,Google Ads,1,Monday
U1148,2025-01-14,LinkedIn,L001,S12336,LinkedIn,1,Tuesday
U1148,2025-01-15,Google Ads,G002,S17521,Google Ads,1,Wednesday
U1149,2025-02-27,LinkedIn,L001,S54629,unknown,2,Thursday
U1149,2025-02-28,Google Ads,G001,S60669,Google Ads,2,Friday
U1149,2025-03-01,Facebook,F002,S23140,Facebook,3,Saturday
U1149,2025-03-02,Google Ads,G002,S78673,Google Ads,3,Sunday
U1149,2025-03-03,Facebook,F002,S88258,Facebook,3,Monday
U1150,2025-02-08,Facebook,F002,S40651,unknown,2,Saturday
U1150,2025-02-09,LinkedIn,L001,S77263,LinkedIn,2,Sunday
U1151,2025-03-04,Google Ads,G002,S28708,Google Ads,3,Tuesday
U1151,2025-03-05,TikTok,T001,S19283,TikTok,3,Wednesday
U1151,2025-03-06,Facebook,F002,S82055,Facebook,3,Thursday
U1151,2025-03-07,TikTok,T001,S28133,TikTok,3,Friday
U1152,2025-01-14,LinkedIn,L001,S16823,LinkedIn,1,Tuesday
U1152,2025-01-15,Facebook,F002,S39118,Facebook,1,Wednesday
U1152,2025-01-16,Facebook,F001,S30354,Facebook,1,Thursday
U1152,2025-01-17,TikTok,T001,S60729,TikTok,1,Friday
U1152,2025-01-18,TikTok,T001,S74166,TikTok,1,Saturday
U1153,2025-01-23,Google Ads,G001,S42658,Google Ads,1,Thursday
U1153,2025-01-24,Google Ads,G001,S81947,Google Ads,1,Friday
U1153,2025-01-25,Facebook,F002,S43243,Facebook,1,Saturday
U1153,2025-01-26,Google Ads,G002,S17239,Google Ads,1,Sunday
U1153,2025-01-27,LinkedIn,L001,S50846,LinkedIn,1,Monday
U1154,2025-02-11,TikTok,T001,S87067,TikTok,2,Tuesday
U1154,2025-02-12,Facebook,F001,S21116,Facebook,2,Wednesday
U1154,2025-02-13,LinkedIn,L001,S11898,LinkedIn,2,Thursday
U1154,2025-02-14,TikTok,T001,S95120,TikTok,2,Friday
U1154,2025-02-15,LinkedIn,L001,S43380,LinkedIn,2,Saturday
U1155,2025-02-17,LinkedIn,L001,S49901,LinkedIn,2,Monday
U1155,2025-02-18,Facebook,F002,S12591,Facebook,2,Tuesday
U1155,2025-02-19,Google Ads,G002,S64400,Google Ads,2,Wednesday
U1155,2025-02-20,LinkedIn,L001,S62756,LinkedIn,2,Thursday
U1155,2025-02-21,Facebook,F001,S43691,Facebook,2,Friday
U1156,2025-02-28,LinkedIn,L001,S18004,LinkedIn,2,Friday
U1156,2025-03-01,Google Ads,G001,S34217,Google Ads,3,Saturday
U1156,2025-03-02,Facebook,F002,S25036,Facebook,3,Sunday
U1157,2025-01-09,TikTok,T001,S10645,TikTok,1,Thursday
U1157,2025-01-10,LinkedIn,L001,S40090,LinkedIn,1,Friday
U1157,2025-01-11,Facebook,F001,S28888,Facebook,1,Saturday
U1157,2025-01-12,Google Ads,G002,S19346,Google Ads,1,Sunday
U1157,2025-01-13,TikTok,T001,S79615,TikTok,1,Monday
U1158,2025-01-28,TikTok,T001,S35556,TikTok,1,Tuesday
U1158,2025-01-29,LinkedIn,L001,S55096,LinkedIn,1,Wednesday
U1159,2025-02-16,Facebook,F002,S94246,Facebook,2,Sunday
U1159,2025-02-17,TikTok,T001,S16416,TikTok,2,Monday
U1159,2025-02-18,Google Ads,G002,S50718,Google Ads,2,Tuesday
U1159,2025-02-19,LinkedIn,L001,S68067,LinkedIn,2,Wednesday
U1160,2025-01-16,Facebook,F002,S20487,Facebook,1,Thursday
U1160,2025-01-17,TikTok,T001,S86229,TikTok,1,Friday
U1161,2025-01-20,TikTok,T001,S46598,TikTok,1,Monday
U1161,2025-01-21,LinkedIn,L001,S85330,unknown,1,Tuesday
U1162,2025-02-27,Google Ads,G001,S81906,Google Ads,2,Thursday
U1162,2025-02-28,Google Ads,G001,S18179,Google Ads,2,Friday
U1162,2025-03-01,Facebook,F002,S63798,Facebook,3,Saturday
U1162,2025-03-02,Google Ads,G001,S66526,unknown,3,Sunday
U1162,2025-03-03,Facebook,F001,S82954,Facebook,3,Monday
U1163,2025-01-23,LinkedIn,L001,S25223,LinkedIn,1,Thursday
U1163,2025-01-24,Facebook,F002,S96516,Facebook,1,Friday
U1163,2025-01-25,TikTok,T001,S56738,TikTok,1,Saturday
U1163,2025-01-26,Facebook,F001,S18787,Facebook,1,Sunday
U1164,2025-01-25,TikTok,T001,S79785,TikTok,1,Saturday
U1164,2025-01-26,Facebook,F001,S79624,Facebook,1,Sunday
U1165,2025-02-20,LinkedIn,L001,S34264,LinkedIn,2,Thursday
U1165,2025-02-21,TikTok,T001,S58454,unknown,2,Friday
U1165,2025-02-22,Facebook,F001,S23947,Facebook,2,Saturday
U1165,2025-02-23,LinkedIn,L001,S88610,LinkedIn,2,Sunday
U1166,2025-01-14,TikTok,T001,S89676,TikTok,1,Tuesday
U1166,2025-01-15,TikTok,T001,S59437,TikTok,1,Wednesday
U1166,2025-01-16,Google Ads,G002,S74307,Google Ads,1,Thursday
U1166,2025-01-17,Google Ads,G002,S21240,Google Ads,1,Friday
U1167,2025-03-19,Facebook,F001,S18259,unknown,3,Wednesday
U1167,2025-03-20,TikTok,T001,S91768,TikTok,3,Thursday
U1167,2025-03-21,Google Ads,G002,S73095,Google Ads,3,Friday
U1167,2025-03-22,LinkedIn,L001,S33567,LinkedIn,3,Saturday
U1168,2025-03-03,Google Ads,G002,S64306,unknown,3,Monday
U1168,2025-03-04,LinkedIn,L001,S68929,LinkedIn,3,Tuesday
U1169,2025-01-21,Google Ads,G002,S52946,Google Ads,1,Tuesday
U1169,2025-01-22,TikTok,T001,S77580,TikTok,1,Wednesday
U1170,2025-03-02,Google Ads,G002,S96497,Google Ads,3,Sunday
U1170,2025-03-03,TikTok,T001,S99388,TikTok,3,Monday
U1171,2025-02-16,TikTok,T001,S81853,TikTok,2,Sunday
U1171,2025-02-17,LinkedIn,L001,S36649,LinkedIn,2,Monday
U1171,2025-02-18,TikTok,T001,S24567,TikTok,2,Tuesday
U1171,2025-02-19,Google Ads,G001,S71944,Google Ads,2,Wednesday
U1172,2025-02-20,TikTok,T001,S53355,TikTok,2,Thursday
U1172,2025-02-21,TikTok,T001,S40795,TikTok,2,Friday
U1173,2025-03-08,Facebook,F002,S27569,Facebook,3,Saturday
U1173,2025-03-09,LinkedIn,L001,S52752,LinkedIn,3,Sunday
U1174,2025-02-07,Facebook,F002,S36512,Facebook,2,Friday
U1174,2025-02-08,Google Ads,G002,S14378,Google Ads,2,Saturday
U1174,2025-02-09,TikTok,T001,S39033,TikTok,2,Sunday
U1174,2025-02-10,Google Ads,G001,S78336,Google Ads,2,Monday
U1174,2025-02-11,LinkedIn,L001,S15410,LinkedIn,2,Tuesday
U1175,2025-02-25,Google Ads,G001,S53056,Google Ads,2,Tuesday
U1175,2025-02-26,Facebook,F001,S47418,Facebook,2,Wednesday
U1175,2025-02-27,TikTok,T001,S26724,TikTok,2,Thursday
U1175,2025-02-28,Google Ads,G001,S41337,Google Ads,2,Friday
U1175,2025-03-01,LinkedIn,L001,S98296,unknown,3,Saturday
U1176,2025-02-06,Google Ads,G001,S69156,Google Ads,2,Thursday
U1176,2025-02-07,LinkedIn,L001,S59334,LinkedIn,2,Friday
U1177,2025-02-08,Google Ads,G002,S91554,Google Ads,2,Saturday
U1177,2025-02-09,LinkedIn,L001,S62781,LinkedIn,2,Sunday
U1178,2025-01-01,TikTok,T001,S54363,TikTok,1,Wednesday
U1178,2025-01-02,TikTok,T001,S65284,TikTok,1,Thursday
U1179,2025-01-12,Google Ads,G002,S74089,Google Ads,1,Sunday
U1179,2025-01-13,LinkedIn,L001,S91348,LinkedIn,1,Monday
U1180,2025-01-25,LinkedIn,L001,S62893,unknown,1,Saturday
U1180,2025-01-26,Google Ads,G001,S32190,unknown,1,Sunday
U1180,2025-01-27,TikTok,T001,S79569,TikTok,1,Monday
U1180,2025-01-28,TikTok,T001,S34995,TikTok,1,Tuesday
U1180,2025-01-29,Facebook,F001,S20651,Facebook,1,Wednesday
U1181,2025-03-17,Facebook,F001,S71350,Facebook,3,Monday
U1181,2025-03-18,Facebook,F001,S61649,Facebook,3,Tuesday
U1181,2025-03-19,LinkedIn,L001,S84637,LinkedIn,3,Wednesday
U1181,2025-03-20,Facebook,F001,S56619,Facebook,3,Thursday
U1181,2025-03-21,LinkedIn,L001,S70058,LinkedIn,3,Friday
U1182,2025-01-02,Google Ads,G002,S81975,Google Ads,1,Thursday
U1182,2025-01-03,Facebook,F001,S12282,Facebook,1,Friday
U1183,2025-02-24,Google Ads,G001,S84964,unknown,2,Monday
U1183,2025-02-25,Facebook,F001,S82982,Facebook,2,Tuesday
U1184,2025-02-07,TikTok,T001,S27514,TikTok,2,Friday
U1184,2025-02-08,Facebook,F002,S46788,Facebook,2,Saturday
U1184,2025-02-09,Facebook,F002,S52849,Facebook,2,Sunday
U1184,2025-02-10,TikTok,T001,S89003,TikTok,2,Monday
U1184,2025-02-11,TikTok,T001,S78670,TikTok,2,Tuesday
U1185,2025-03-16,TikTok,T001,S76677,unknown,3,Sunday
U1185,2025-03-17,TikTok,T001,S55734,TikTok,3,Monday
U1185,2025-03-18,Facebook,F002,S91926,Facebook,3,Tuesday
U1185,2025-03-19,TikTok,T001,S31312,unknown,3,Wednesday
U1186,2025-02-16,TikTok,T001,S50379,TikTok,2,Sunday
U1186,2025-02-17,Facebook,F002,S54014,unknown,2,Monday
U1187,2025-01-11,Google Ads,G001,S32852,Google Ads,1,Saturday
U1187,2025-01-12,TikTok,T001,S27438,TikTok,1,Sunday
U1187,2025-01-13,TikTok,T001,S52417,TikTok,1,Monday
U1187,2025-01-14,Google Ads,G002,S80188,unknown,1,Tuesday
U1188,2025-01-26,LinkedIn,L001,S47226,LinkedIn,1,Sunday
U1188,2025-01-27,TikTok,T001,S87362,TikTok,1,Monday
U1188,2025-01-28,Facebook,F002,S63161,Facebook,1,Tuesday
U1188,2025-01-29,Google Ads,G002,S81849,Google Ads,1,Wednesday
U1188,2025-01-30,TikTok,T001,S37734,TikTok,1,Thursday
U1189,2025-03-09,Facebook,F002,S35372,Facebook,3,Sunday
U1189,2025-03-10,Google Ads,G001,S81155,Google Ads,3,Monday
U1189,2025-03-11,Google Ads,G001,S52261,Google Ads,3,Tuesday
U1190,2025-03-10,Google Ads,G001,S86449,Google Ads,3,Monday
U1190,2025-03-11,Google Ads,G002,S86118,Google Ads,3,Tuesday
U1190,2025-03-12,LinkedIn,L001,S19569,LinkedIn,3,Wednesday
U1190,2025-03-13,TikTok,T001,S80393,TikTok,3,Thursday
U1190,2025-03-14,Google Ads,G001,S72443,Google Ads,3,Friday
U1191,2025-02-13,LinkedIn,L001,S85250,LinkedIn,2,Thursday
U1191,2025-02-14,Google Ads,G002,S91532,Google Ads,2,Friday
U1192,2025-01-13,LinkedIn,L001,S23283,LinkedIn,1,Monday
U1192,2025-01-14,LinkedIn,L001,S95090,LinkedIn,1,Tuesday
U1192,2025-01-15,TikTok,T001,S84965,TikTok,1,Wednesday
U1192,2025-01-16,Google Ads,G002,S87988,Google Ads,1,Thursday
U1193,2025-01-08,TikTok,T001,S45428,TikTok,1,Wednesday
U1193,2025-01-09,TikTok,T001,S85774,TikTok,1,Thursday
U1193,2025-01-10,TikTok,T001,S34842,TikTok,1,Friday
U1193,2025-01-11,Facebook,F001,S86021,Facebook,1,Saturday
U1194,2025-01-11,LinkedIn,L001,S11207,LinkedIn,1,Saturday
U1194,2025-01-12,TikTok,T001,S39689,TikTok,1,Sunday
U1195,2025-03-11,Google Ads,G001,S70011,Google Ads,3,Tuesday
U1195,2025-03-12,TikTok,T001,S88405,TikTok,3,Wednesday
U1195,2025-03-13,LinkedIn,L001,S82805,LinkedIn,3,Thursday
U1195,2025-03-14,LinkedIn,L001,S89063,LinkedIn,3,Friday
U1195,2025-03-15,LinkedIn,L001,S72154,LinkedIn,3,Saturday
U1196,2025-02-20,Google Ads,G002,S31083,Google Ads,2,Thursday
U1196,2025-02-21,LinkedIn,L001,S38398,LinkedIn,2,Friday
U1196,2025-02-22,TikTok,T001,S63410,TikTok,2,Saturday
U1196,2025-02-23,TikTok,T001,S92035,TikTok,2,Sunday
U1196,2025-02-24,Google Ads,G001,S25072,Google Ads,2,Monday
U1197,2025-03-13,LinkedIn,L001,S31826,LinkedIn,3,Thursday
U1197,2025-03-14,LinkedIn,L001,S35518,unknown,3,Friday
U1197,2025-03-15,Facebook,F001,S61919,Facebook,3,Saturday
U1197,2025-03-16,Facebook,F002,S15845,Facebook,3,Sunday
U1197,2025-03-17,LinkedIn,L001,S29337,LinkedIn,3,Monday
U1198,2025-03-05,Facebook,F001,S21944,Facebook,3,Wednesday
U1198,2025-03-06,TikTok,T001,S68653,TikTok,3,Thursday
U1198,2025-03-07,Google Ads,G002,S87842,unknown,3,Friday
U1199,2025-01-08,Facebook,F001,S20886,Facebook,1,Wednesday
U1199,2025-01-09,LinkedIn,L001,S42792,LinkedIn,1,Thursday
U1199,2025-01-10,Google Ads,G001,S96156,unknown,1,Friday
U1200,2025-01-08,Google Ads,G002,S21390,Google Ads,1,Wednesday
U1200,2025-01-09,Google Ads,G002,S25038,Google Ads,1,Thursday
U1200,2025-01-10,TikTok,T001,S31281,TikTok,1,Friday
U1200,2025-01-11,Facebook,F002,S18605,Facebook,1,Saturday
U1200,2025-01-12,LinkedIn,L001,S29810,unknown,1,Sunday
U1201,2025-01-03,Facebook,F002,S20207,Facebook,1,Friday
U1201,2025-01-04,Facebook,F001,S84085,Facebook,1,Saturday
U1201,2025-01-05,TikTok,T001,S81312,TikTok,1,Sunday
U1201,2025-01-06,LinkedIn,L001,S66699,LinkedIn,1,Monday
U1201,2025-01-07,TikTok,T001,S56092,TikTok,1,Tuesday
U1202,2025-01-31,TikTok,T001,S78487,TikTok,1,Friday
U1202,2025-02-01,LinkedIn,L001,S63117,LinkedIn,2,Saturday
U1202,2025-02-02,LinkedIn,L001,S33782,LinkedIn,2,Sunday
U1202,2025-02-03,Google Ads,G001,S25592,Google Ads,2,Monday
U1202,2025-02-04,Facebook,F001,S71202,unknown,2,Tuesday
U1203,2025-01-25,Facebook,F001,S17190,Facebook,1,Saturday
U1203,2025-01-26,TikTok,T001,S90905,TikTok,1,Sunday
U1204,2025-03-13,Facebook,F002,S22145,Facebook,3,Thursday
U1204,2025-03-14,Facebook,F002,S18244,Facebook,3,Friday
U1204,2025-03-15,TikTok,T001,S94227,TikTok,3,Saturday
U1204,2025-03-16,Google Ads,G001,S81121,Google Ads,3,Sunday
U1204,2025-03-17,TikTok,T001,S22237,TikTok,3,Monday
U1205,2025-03-16,Google Ads,G002,S64238,Google Ads,3,Sunday
U1205,2025-03-17,Google Ads,G002,S60961,Google Ads,3,Monday
U1205,2025-03-18,TikTok,T001,S32736,TikTok,3,Tuesday
U1206,2025-02-19,TikTok,T001,S90811,unknown,2,Wednesday
U1206,2025-02-20,Google Ads,G002,S29008,Google Ads,2,Thursday
U1206,2025-02-21,LinkedIn,L001,S15793,LinkedIn,2,Friday
U1206,2025-02-22,TikTok,T001,S26209,TikTok,2,Saturday
U1207,2025-02-20,Google Ads,G001,S58695,Google Ads,2,Thursday
U1207,2025-02-21,TikTok,T001,S42441,TikTok,2,Friday
U1207,2025-02-22,LinkedIn,L001,S72368,LinkedIn,2,Saturday
U1207,2025-02-23,TikTok,T001,S33478,TikTok,2,Sunday
U1208,2025-02-16,LinkedIn,L001,S25372,LinkedIn,2,Sunday
U1208,2025-02-17,Google Ads,G001,S64040,Google Ads,2,Monday
U1208,2025-02-18,Facebook,F001,S15842,Facebook,2,Tuesday
U1209,2025-02-06,Facebook,F001,S64575,Facebook,2,Thursday
U1209,2025-02-07,LinkedIn,L001,S97592,LinkedIn,2,Friday
U1209,2025-02-08,LinkedIn,L001,S97697,LinkedIn,2,Saturday
U1209,2025-02-09,TikTok,T001,S15355,TikTok,2,Sunday
U1209,2025-02-10,Google Ads,G002,S88860,Google Ads,2,Monday
U1210,2025-01-13,TikTok,T001,S91423,TikTok,1,Monday
U1210,2025-01-14,Google Ads,G001,S44773,Google Ads,1,Tuesday
U1210,2025-01-15,Google Ads,G002,S93692,Google Ads,1,Wednesday
U1211,2025-01-09,TikTok,T001,S57377,TikTok,1,Thursday
U1211,2025-01-10,LinkedIn,L001,S68283,LinkedIn,1,Friday
U1211,2025-01-11,Google Ads,G002,S64336,Google Ads,1,Saturday
U1212,2025-01-21,TikTok,T001,S83016,unknown,1,Tuesday
U1212,2025-01-22,Google Ads,G002,S65860,Google Ads,1,Wednesday
U1212,2025-01-23,TikTok,T001,S71997,TikTok,1,Thursday
U1212,2025-01-24,Google Ads,G001,S46609,Google Ads,1,Friday
U1212,2025-01-25,Facebook,F001,S41881,Facebook,1,Saturday
U1213,2025-01-25,LinkedIn,L001,S46021,LinkedIn,1,Saturday
U1213,2025-01-26,TikTok,T001,S71610,unknown,1,Sunday
U1213,2025-01-27,Google Ads,G002,S25193,unknown,1,Monday
