user_id,channel,revenue,total_touches,attribution_credit,spend
U1858,TikTok,,3,,136139
U1858,LinkedIn,,3,,135832
U1858,Google Ads,,3,,116093
U1859,Facebook,812.0,5,162.4,253653
U1859,LinkedIn,812.0,5,162.4,271664
U1859,LinkedIn,812.0,5,162.4,271664
U1859,Facebook,812.0,5,162.4,253653
U1859,Google Ads,812.0,5,162.4,116093
U1860,TikTok,,2,,272278
U1860,TikTok,,2,,272278
U1861,Google Ads,732.0,5,146.4,116093
U1861,TikTok,732.0,5,146.4,408417
U1861,TikTok,732.0,5,146.4,408417
U1861,Facebook,732.0,5,146.4,125894
U1861,TikTok,732.0,5,146.4,408417
U1862,Google Ads,,3,,239785
U1862,Google Ads,,3,,239785
U1862,TikTok,,3,,136139
U1863,TikTok,,6,,272278
U1863,LinkedIn,,6,,407496
U1863,Google Ads,,6,,123692
U1863,TikTok,,6,,272278
U1863,LinkedIn,,6,,407496
U1863,LinkedIn,,6,,407496
U1864,TikTok,,3,,272278
U1864,TikTok,,3,,272278
U1864,Facebook,,3,,127759
U1865,Facebook,693.0,3,231.0,253653
U1865,TikTok,693.0,3,231.0,136139
U1865,Facebook,693.0,3,231.0,253653
U1866,TikTok,,5,,136139
U1866,Google Ads,,5,,371076
U1866,Facebook,,5,,127759
U1866,Google Ads,,5,,371076
U1866,Google Ads,,5,,371076
U1867,Facebook,,2,,253653
U1867,Facebook,,2,,253653
U1868,Google Ads,,2,,116093
U1868,Facebook,,2,,125894
U1869,Google Ads,,4,,371076
U1869,LinkedIn,,4,,135832
U1869,Google Ads,,4,,371076
U1869,Google Ads,,4,,371076
U1870,Facebook,,3,,127759
U1870,Google Ads,,3,,116093
U1870,TikTok,,3,,136139
U1871,Google Ads,,3,,123692
U1871,TikTok,,3,,136139
U1871,Facebook,,3,,125894
U1872,Facebook,,4,,381412
U1872,Google Ads,,4,,116093
U1872,Facebook,,4,,381412
U1872,Facebook,,4,,381412
U1873,TikTok,975.0,2,487.5,272278
U1873,TikTok,975.0,2,487.5,272278
U1874,Google Ads,753.0,5,150.6,123692
U1874,TikTok,753.0,5,150.6,544556
U1874,TikTok,753.0,5,150.6,544556
U1874,TikTok,753.0,5,150.6,544556
U1874,TikTok,753.0,5,150.6,544556
U1875,LinkedIn,616.0,3,205.3333333333333,271664
U1875,TikTok,616.0,3,205.3333333333333,136139
U1875,LinkedIn,616.0,3,205.3333333333333,271664
U1876,Google Ads,,5,,239785
U1876,LinkedIn,,5,,135832
U1876,Facebook,,5,,125894
U1876,Google Ads,,5,,239785
U1876,TikTok,,5,,136139
U1877,LinkedIn,,4,,135832
U1877,TikTok,,4,,136139
U1877,Google Ads,,4,,239785
U1877,Google Ads,,4,,239785
U1878,Google Ads,,4,,239785
U1878,Google Ads,,4,,239785
U1878,Facebook,,4,,127759
U1878,TikTok,,4,,136139
U1879,TikTok,,5,,272278
U1879,LinkedIn,,5,,135832
U1879,Google Ads,,5,,123692
U1879,Facebook,,5,,125894
U1879,TikTok,,5,,272278
U1880,Facebook,,5,,251788
U1880,Facebook,,5,,251788
U1880,TikTok,,5,,272278
U1880,Google Ads,,5,,123692
U1880,TikTok,,5,,272278
U1881,Google Ads,,2,,116093
U1881,Facebook,,2,,127759
U1882,Google Ads,442.0,5,88.4,363477
U1882,Google Ads,442.0,5,88.4,363477
U1882,Google Ads,442.0,5,88.4,363477
U1882,LinkedIn,442.0,5,88.4,135832
U1882,TikTok,442.0,5,88.4,136139
U1883,LinkedIn,,5,,135832
U1883,Google Ads,,5,,123692
U1883,TikTok,,5,,272278
U1883,Facebook,,5,,127759
U1883,TikTok,,5,,272278
U1884,Google Ads,,5,,239785
U1884,Google Ads,,5,,239785
U1884,LinkedIn,,5,,271664
U1884,LinkedIn,,5,,271664
U1884,Facebook,,5,,127759
U1885,Facebook,,2,,127759
U1885,TikTok,,2,,136139
U1886,Facebook,,5,,251788
U1886,TikTok,,5,,272278
U1886,LinkedIn,,5,,135832
U1886,TikTok,,5,,272278
U1886,Facebook,,5,,251788
U1887,LinkedIn,,6,,271664
U1887,TikTok,,6,,272278
U1887,Facebook,,6,,253653
U1887,Facebook,,6,,253653
U1887,LinkedIn,,6,,271664
U1887,TikTok,,6,,272278
U1888,LinkedIn,,4,,271664
U1888,LinkedIn,,4,,271664
U1888,Google Ads,,4,,247384
U1888,Google Ads,,4,,247384
U1889,Facebook,272.0,4,68.0,125894
U1889,LinkedIn,272.0,4,68.0,271664
U1889,LinkedIn,272.0,4,68.0,271664
U1889,Google Ads,272.0,4,68.0,123692
U1890,LinkedIn,,2,,135832
U1890,TikTok,,2,,136139
U1891,TikTok,,4,,136139
U1891,Facebook,,4,,253653
U1891,Google Ads,,4,,116093
U1891,Facebook,,4,,253653
U1892,Google Ads,,3,,123692
U1892,TikTok,,3,,136139
U1892,Facebook,,3,,127759
U1893,Google Ads,,4,,123692
U1893,TikTok,,4,,136139
U1893,Facebook,,4,,253653
U1893,Facebook,,4,,253653
U1894,LinkedIn,,3,,135832
U1894,Facebook,,3,,127759
U1894,Google Ads,,3,,123692
U1895,Google Ads,,5,,363477
U1895,Google Ads,,5,,363477
U1895,Facebook,,5,,125894
U1895,TikTok,,5,,136139
U1895,Google Ads,,5,,363477
U1896,TikTok,357.0,2,178.5,272278
U1896,TikTok,357.0,2,178.5,272278
U1897,Google Ads,,5,,371076
U1897,Google Ads,,5,,371076
U1897,TikTok,,5,,136139
U1897,Google Ads,,5,,371076
U1897,LinkedIn,,5,,135832
U1898,Google Ads,726.0,5,145.2,239785
U1898,TikTok,726.0,5,145.2,136139
U1898,Facebook,726.0,5,145.2,127759
U1898,Google Ads,726.0,5,145.2,239785
U1898,LinkedIn,726.0,5,145.2,135832
U1899,TikTok,,2,,136139
U1899,Google Ads,,2,,123692
U1900,Google Ads,450.0,2,225.0,123692
U1900,Facebook,450.0,2,225.0,125894
U1901,Google Ads,,4,,247384
U1901,Facebook,,4,,127759
U1901,LinkedIn,,4,,135832
U1901,Google Ads,,4,,247384
U1902,Facebook,198.0,5,39.6,253653
U1902,Facebook,198.0,5,39.6,253653
U1902,LinkedIn,198.0,5,39.6,135832
U1902,Google Ads,198.0,5,39.6,123692
U1902,TikTok,198.0,5,39.6,136139
U1903,Facebook,,4,,255518
U1903,LinkedIn,,4,,135832
U1903,Facebook,,4,,255518
U1903,Google Ads,,4,,116093
U1904,Google Ads,,3,,116093
U1904,Facebook,,3,,127759
U1904,LinkedIn,,3,,135832
U1905,LinkedIn,465.0,3,155.0,135832
U1905,Facebook,465.0,3,155.0,255518
U1905,Facebook,465.0,3,155.0,255518
U1906,LinkedIn,,4,,135832
U1906,TikTok,,4,,136139
U1906,Facebook,,4,,253653
U1906,Facebook,,4,,253653
U1907,LinkedIn,,5,,135832
U1907,Facebook,,5,,127759
U1907,TikTok,,5,,272278
U1907,Google Ads,,5,,123692
U1907,TikTok,,5,,272278
U1908,Facebook,690.0,2,345.0,125894
U1908,Google Ads,690.0,2,345.0,123692
U1909,LinkedIn,384.0,5,76.8,271664
U1909,LinkedIn,384.0,5,76.8,271664
U1909,TikTok,384.0,5,76.8,408417
U1909,TikTok,384.0,5,76.8,408417
U1909,TikTok,384.0,5,76.8,408417
U1910,Google Ads,,2,,239785
U1910,Google Ads,,2,,239785
U1911,LinkedIn,,3,,271664
U1911,LinkedIn,,3,,271664
U1911,Facebook,,3,,127759
U1912,TikTok,,5,,136139
U1912,Facebook,,5,,251788
U1912,Facebook,,5,,251788
U1912,Google Ads,,5,,123692
U1912,LinkedIn,,5,,135832
U1913,Facebook,,5,,253653
U1913,Google Ads,,5,,232186
U1913,Google Ads,,5,,232186
U1913,LinkedIn,,5,,135832
U1913,Facebook,,5,,253653
U1914,TikTok,,4,,272278
U1914,LinkedIn,,4,,135832
U1914,Facebook,,4,,125894
U1914,TikTok,,4,,272278
U1915,Google Ads,,5,,116093
U1915,Facebook,,5,,125894
U1915,LinkedIn,,5,,407496
U1915,LinkedIn,,5,,407496
U1915,LinkedIn,,5,,407496
U1916,Google Ads,,2,,123692
U1916,LinkedIn,,2,,135832
U1917,LinkedIn,,5,,407496
U1917,Google Ads,,5,,116093
U1917,LinkedIn,,5,,407496
U1917,LinkedIn,,5,,407496
U1917,TikTok,,5,,136139
U1918,LinkedIn,83.0,4,20.75,271664
U1918,LinkedIn,83.0,4,20.75,271664
U1918,TikTok,83.0,4,20.75,136139
U1918,Facebook,83.0,4,20.75,127759
U1919,Google Ads,,3,,247384
U1919,Google Ads,,3,,247384
U1919,TikTok,,3,,136139
U1920,Google Ads,,5,,239785
U1920,Google Ads,,5,,239785
U1920,TikTok,,5,,272278
U1920,TikTok,,5,,272278
U1920,LinkedIn,,5,,135832
U1921,Google Ads,281.0,5,56.2,363477
U1921,Google Ads,281.0,5,56.2,363477
U1921,LinkedIn,281.0,5,56.2,135832
U1921,TikTok,281.0,5,56.2,136139
U1921,Google Ads,281.0,5,56.2,363477
U1922,LinkedIn,,3,,271664
U1922,LinkedIn,,3,,271664
U1922,TikTok,,3,,136139
U1923,TikTok,,5,,136139
U1923,Facebook,,5,,253653
U1923,Google Ads,,5,,116093
U1923,LinkedIn,,5,,135832
U1923,Facebook,,5,,253653
U1924,Facebook,,4,,253653
U1924,TikTok,,4,,272278
U1924,Facebook,,4,,253653
U1924,TikTok,,4,,272278
U1925,Google Ads,,2,,123692
U1925,Facebook,,2,,127759
U1926,TikTok,,4,,544556
U1926,TikTok,,4,,544556
U1926,TikTok,,4,,544556
U1926,TikTok,,4,,544556
U1927,Google Ads,,4,,247384
U1927,TikTok,,4,,136139
U1927,Google Ads,,4,,247384
U1927,Facebook,,4,,125894
U1928,TikTok,,2,,136139
U1928,LinkedIn,,2,,135832
U1929,Google Ads,245.0,4,61.25,116093
U1929,LinkedIn,245.0,4,61.25,135832
U1929,Facebook,245.0,4,61.25,127759
U1929,TikTok,245.0,4,61.25,136139
U1930,Google Ads,,5,,247384
U1930,Facebook,,5,,253653
U1930,Google Ads,,5,,247384
U1930,TikTok,,5,,136139
U1930,Facebook,,5,,253653
U1931,Google Ads,,5,,239785
U1931,LinkedIn,,5,,135832
U1931,TikTok,,5,,136139
U1931,Google Ads,,5,,239785
U1931,Facebook,,5,,125894
U1932,Google Ads,,2,,239785
U1932,Google Ads,,2,,239785
U1933,Facebook,,4,,379547
U1933,Google Ads,,4,,123692
U1933,Facebook,,4,,379547
U1933,Facebook,,4,,379547
U1934,LinkedIn,,5,,135832
U1934,Google Ads,,5,,123692
U1934,Facebook,,5,,125894
U1934,TikTok,,5,,272278
U1934,TikTok,,5,,272278
U1935,Google Ads,884.0,4,221.0,239785
U1935,LinkedIn,884.0,4,221.0,135832
U1935,Facebook,884.0,4,221.0,125894
U1935,Google Ads,884.0,4,221.0,239785
U1936,LinkedIn,,4,,135832
U1936,Google Ads,,4,,247384
U1936,Google Ads,,4,,247384
U1936,TikTok,,4,,136139
U1937,TikTok,,5,,272278
U1937,Facebook,,5,,127759
U1937,LinkedIn,,5,,135832
U1937,TikTok,,5,,272278
U1937,Google Ads,,5,,123692
U1938,Google Ads,,5,,363477
U1938,Google Ads,,5,,363477
U1938,LinkedIn,,5,,135832
U1938,Facebook,,5,,125894
U1938,Google Ads,,5,,363477
U1939,TikTok,,5,,408417
U1939,TikTok,,5,,408417
U1939,TikTok,,5,,408417
U1939,Facebook,,5,,125894
U1939,LinkedIn,,5,,135832
U1940,Facebook,,5,,255518
U1940,Google Ads,,5,,239785
U1940,Google Ads,,5,,239785
U1940,Facebook,,5,,255518
U1940,LinkedIn,,5,,135832
U1941,LinkedIn,,4,,407496
U1941,Google Ads,,4,,116093
U1941,LinkedIn,,4,,407496
U1941,LinkedIn,,4,,407496
U1942,LinkedIn,,5,,543328
U1942,LinkedIn,,5,,543328
U1942,TikTok,,5,,136139
U1942,LinkedIn,,5,,543328
U1942,LinkedIn,,5,,543328
U1943,TikTok,,2,,136139
U1943,Google Ads,,2,,116093
U1944,Facebook,360.0,5,72.0,251788
U1944,LinkedIn,360.0,5,72.0,135832
U1944,Facebook,360.0,5,72.0,251788
U1944,TikTok,360.0,5,72.0,272278
U1944,TikTok,360.0,5,72.0,272278
U1945,LinkedIn,310.0,3,103.33333333333331,135832
U1945,Google Ads,310.0,3,103.33333333333331,116093
U1945,Facebook,310.0,3,103.33333333333331,125894
U1946,LinkedIn,975.0,5,195.0,135832
U1946,TikTok,975.0,5,195.0,272278
U1946,TikTok,975.0,5,195.0,272278
U1946,Google Ads,975.0,5,195.0,116093
U1946,Facebook,975.0,5,195.0,127759
U1947,Google Ads,,2,,123692
U1947,TikTok,,2,,136139
U1948,LinkedIn,,3,,135832
U1948,Google Ads,,3,,116093
U1948,TikTok,,3,,136139
U1949,Google Ads,986.0,5,197.2,355878
U1949,TikTok,986.0,5,197.2,272278
U1949,TikTok,986.0,5,197.2,272278
U1949,Google Ads,986.0,5,197.2,355878
U1949,Google Ads,986.0,5,197.2,355878
U1950,TikTok,,2,,272278
U1950,TikTok,,2,,272278
U1951,Google Ads,857.0,4,214.25,116093
U1951,Facebook,857.0,4,214.25,381412
U1951,Facebook,857.0,4,214.25,381412
U1951,Facebook,857.0,4,214.25,381412
U1952,LinkedIn,,5,,271664
U1952,Facebook,,5,,127759
U1952,LinkedIn,,5,,271664
U1952,TikTok,,5,,272278
U1952,TikTok,,5,,272278
U1953,Google Ads,716.0,3,238.66666666666663,239785
U1953,Google Ads,716.0,3,238.66666666666663,239785
U1953,LinkedIn,716.0,3,238.66666666666663,135832
U1954,Facebook,,4,,127759
U1954,TikTok,,4,,136139
U1954,LinkedIn,,4,,135832
U1954,Google Ads,,4,,116093
U1955,Facebook,,4,,125894
U1955,LinkedIn,,4,,135832
U1955,TikTok,,4,,272278
U1955,TikTok,,4,,272278
U1956,Facebook,,4,,127759
U1956,Google Ads,,4,,123692
U1956,TikTok,,4,,272278
U1956,TikTok,,4,,272278
U1957,TikTok,,3,,136139
U1957,Facebook,,3,,127759
U1957,Google Ads,,3,,116093
U1958,LinkedIn,,5,,271664
U1958,TikTok,,5,,408417
U1958,LinkedIn,,5,,271664
U1958,TikTok,,5,,408417
U1958,TikTok,,5,,408417
U1959,Google Ads,210.0,4,52.5,116093
U1959,LinkedIn,210.0,4,52.5,271664
U1959,TikTok,210.0,4,52.5,136139
U1959,LinkedIn,210.0,4,52.5,271664
U1960,TikTok,,2,,136139
U1960,Facebook,,2,,127759
U1961,Facebook,759.0,2,379.5,125894
U1961,LinkedIn,759.0,2,379.5,135832
U1962,LinkedIn,,5,,271664
U1962,TikTok,,5,,272278
U1962,TikTok,,5,,272278
U1962,LinkedIn,,5,,271664
U1962,Google Ads,,5,,116093
U1963,TikTok,,2,,272278
U1963,TikTok,,2,,272278
U1964,LinkedIn,,4,,135832
U1964,TikTok,,4,,408417
U1964,TikTok,,4,,408417
U1964,TikTok,,4,,408417
U1965,LinkedIn,,4,,135832
U1965,TikTok,,4,,136139
U1965,Google Ads,,4,,239785
U1965,Google Ads,,4,,239785
U1966,Google Ads,,4,,239785
U1966,Facebook,,4,,125894
U1966,Google Ads,,4,,239785
U1966,TikTok,,4,,136139
U1967,LinkedIn,,5,,407496
U1967,TikTok,,5,,136139
U1967,Google Ads,,5,,123692
U1967,LinkedIn,,5,,407496
U1967,LinkedIn,,5,,407496
U1968,LinkedIn,,3,,135832
U1968,Google Ads,,3,,116093
U1968,Facebook,,3,,127759
U1969,Google Ads,241.0,3,80.33333333333333,239785
U1969,LinkedIn,241.0,3,80.33333333333333,135832
U1969,Google Ads,241.0,3,80.33333333333333,239785
U1970,Facebook,,2,,127759
U1970,Google Ads,,2,,116093
U1971,LinkedIn,,3,,135832
U1971,Google Ads,,3,,116093
U1971,TikTok,,3,,136139
U1972,LinkedIn,,3,,135832
U1972,TikTok,,3,,136139
U1972,Google Ads,,3,,123692
U1973,Facebook,,3,,253653
U1973,LinkedIn,,3,,135832
U1973,Facebook,,3,,253653
U1974,TikTok,,5,,136139
U1974,LinkedIn,,5,,271664
U1974,LinkedIn,,5,,271664
U1974,Facebook,,5,,253653
U1974,Facebook,,5,,253653
U1975,Facebook,,5,,253653
U1975,Google Ads,,5,,247384
U1975,Facebook,,5,,253653
U1975,LinkedIn,,5,,135832
U1975,Google Ads,,5,,247384
U1976,LinkedIn,,3,,135832
U1976,TikTok,,3,,136139
U1976,Facebook,,3,,125894
U1977,Facebook,167.0,4,41.75,255518
U1977,LinkedIn,167.0,4,41.75,135832
U1977,Facebook,167.0,4,41.75,255518
U1977,Google Ads,167.0,4,41.75,123692
U1978,Facebook,,3,,125894
U1978,LinkedIn,,3,,135832
U1978,TikTok,,3,,136139
U1979,Facebook,,4,,127759
U1979,TikTok,,4,,408417
U1979,TikTok,,4,,408417
U1979,TikTok,,4,,408417
U1980,Facebook,,2,,127759
U1980,LinkedIn,,2,,135832
U1981,LinkedIn,352.0,4,88.0,135832
U1981,Google Ads,352.0,4,88.0,123692
U1981,Facebook,352.0,4,88.0,125894
U1981,TikTok,352.0,4,88.0,136139
U1982,TikTok,697.0,4,174.25,136139
U1982,Google Ads,697.0,4,174.25,363477
U1982,Google Ads,697.0,4,174.25,363477
U1982,Google Ads,697.0,4,174.25,363477
U1983,Google Ads,986.0,4,246.5,123692
U1983,TikTok,986.0,4,246.5,272278
U1983,TikTok,986.0,4,246.5,272278
U1983,LinkedIn,986.0,4,246.5,135832
U1984,TikTok,,4,,272278
U1984,TikTok,,4,,272278
U1984,LinkedIn,,4,,135832
U1984,Google Ads,,4,,123692
U1985,Facebook,,5,,255518
U1985,TikTok,,5,,272278
U1985,LinkedIn,,5,,135832
U1985,Facebook,,5,,255518
U1985,TikTok,,5,,272278
U1986,TikTok,193.0,2,96.5,136139
U1986,Google Ads,193.0,2,96.5,123692
U1987,LinkedIn,,5,,543328
U1987,LinkedIn,,5,,543328
U1987,LinkedIn,,5,,543328
U1987,TikTok,,5,,136139
U1987,LinkedIn,,5,,543328
U1988,LinkedIn,,3,,135832
U1988,Facebook,,3,,127759
U1988,Google Ads,,3,,123692
U1989,LinkedIn,,2,,135832
U1989,Google Ads,,2,,116093
U1990,LinkedIn,,3,,135832
U1990,Google Ads,,3,,123692
U1990,Facebook,,3,,127759
U1991,LinkedIn,,5,,407496
U1991,LinkedIn,,5,,407496
U1991,TikTok,,5,,272278
U1991,TikTok,,5,,272278
U1991,LinkedIn,,5,,407496
U1992,TikTok,,2,,136139
U1992,Facebook,,2,,127759
U1993,Google Ads,,2,,116093
U1993,Facebook,,2,,127759
U1994,LinkedIn,,5,,407496
U1994,LinkedIn,,5,,407496
U1994,LinkedIn,,5,,407496
U1994,Google Ads,,5,,116093
U1994,TikTok,,5,,136139
U1995,Facebook,,4,,125894
U1995,LinkedIn,,4,,135832
U1995,Google Ads,,4,,123692
U1995,TikTok,,4,,136139
U1996,Facebook,,5,,125894
U1996,Google Ads,,5,,247384
U1996,LinkedIn,,5,,135832
U1996,Google Ads,,5,,247384
U1996,TikTok,,5,,136139
U1997,Google Ads,358.0,3,119.33333333333331,239785
U1997,Google Ads,358.0,3,119.33333333333331,239785
U1997,LinkedIn,358.0,3,119.33333333333331,135832
U1998,TikTok,,5,,136139
U1998,Google Ads,,5,,116093
U1998,LinkedIn,,5,,407496
U1998,LinkedIn,,5,,407496
U1998,LinkedIn,,5,,407496
U1999,TikTok,,4,,136139
U1999,Facebook,,4,,379547
U1999,Facebook,,4,,379547
U1999,Facebook,,4,,379547
